ds;dt;y;i;T
2019-03-19 21:00;1870;0;0;11.6
2019-03-19 22:00;1871;0;0;12.9
2019-03-19 23:00;1872;0;0;10.2
2019-03-20 00:00;1873;0;0;9.4
2019-03-20 01:00;1874;0;0;7.9
2019-03-20 02:00;1875;0;0;7.5
2019-03-20 03:00;1876;0;0;7.2
2019-03-20 04:00;1877;0;0;6.4
2019-03-20 05:00;1878;0;0;6.7
2019-03-20 06:00;1879;0;2;6.3
2019-03-20 07:00;1880;0.28;12;6.3
2019-03-20 08:00;1881;1.277;74;6.6
2019-03-20 09:00;1882;2.3;93;6.7
2019-03-20 10:00;1883;3.076;194;7.6
2019-03-20 11:00;1884;3.766;577;9.1
2019-03-20 12:00;1885;4.114;799;10.1
2019-03-20 13:00;1886;4.093;885;10.7
2019-03-20 14:00;1887;3.801;620;13.2
2019-03-20 15:00;1888;3.265;592;13.2
2019-03-20 16:00;1889;2.453;525;13.2
2019-03-20 17:00;1890;1.358;382;12.7
2019-03-20 18:00;1891;0.263;106;12.6
2019-03-20 19:00;1892;0;29;9.1
2019-03-20 20:00;1893;0;0;8
2019-03-20 21:00;1894;0;0;7.2
2019-03-20 22:00;1895;0;0;6.7
2019-03-20 23:00;1896;0;0;6.3
2019-03-21 00:00;1897;0;0;5.6
2019-03-21 01:00;1898;0;0;4.7
2019-03-21 02:00;1899;0;0;4.9
2019-03-21 03:00;1900;0;0;3.8
2019-03-21 04:00;1901;0;0;5.2
2019-03-21 05:00;1902;0;0;5.4
2019-03-21 06:00;1903;0;3;5.3
2019-03-21 07:00;1904;0.16;6;5.2
2019-03-21 08:00;1905;0.666;92;6.6
2019-03-21 09:00;1906;0.981;222;8
2019-03-21 10:00;1907;1.492;150;9.1
2019-03-21 11:00;1908;2.534;290;9.7
2019-03-21 12:00;1909;3.108;252;11.1
2019-03-21 13:00;1910;2.944;174;11.6
2019-03-21 14:00;1911;2.858;198;12.2
2019-03-21 15:00;1912;2.077;327;14
2019-03-21 16:00;1913;1.456;290;14.5
2019-03-21 17:00;1914;0.756;241;14.5
2019-03-21 18:00;1915;0.131;72;14.2
2019-03-21 19:00;1916;0;4;12.9
2019-03-21 20:00;1917;0;0;12.1
2019-03-21 21:00;1918;0;0;11.4
2019-03-21 22:00;1919;0;0;11.4
2019-03-21 23:00;1920;0;0;11.9
2019-03-22 00:00;1921;0;0;11.3
2019-03-22 01:00;1922;0;0;11.3
2019-03-22 02:00;1923;0;0;11.9
2019-03-22 03:00;1924;0;0;11.7
2019-03-22 04:00;1925;0;0;11.6
2019-03-22 05:00;1926;0;0;11.1
2019-03-22 06:00;1927;0;0;11.1
2019-03-22 07:00;1928;0.16;3;11.1
2019-03-22 08:00;1929;0.9;41;12
2019-03-22 09:00;1930;2.107;94;14.6
2019-03-22 10:00;1931;2.915;518;17.7
2019-03-22 11:00;1932;3.668;802;19.6
2019-03-22 12:00;1933;4.037;891;20.2
2019-03-22 13:00;1934;3.986;920;21
2019-03-22 14:00;1935;3.725;874;23.6
2019-03-22 15:00;1936;3.234;688;23.3
2019-03-22 16:00;1937;2.479;543;22.7
2019-03-22 17:00;1938;1.458;442;22
2019-03-22 18:00;1939;0.329;206;19.9
2019-03-22 19:00;1940;0;20;17
2019-03-22 20:00;1941;0;0;13.8
2019-03-22 21:00;1942;0;0;12.7
2019-03-22 22:00;1943;0;0;10.8
2019-03-22 23:00;1944;0;0;10.1
2019-03-23 00:00;1945;0;0;7.9
2019-03-23 01:00;1946;0;0;6.9
2019-03-23 02:00;1947;0;0;5.5
2019-03-23 03:00;1948;0;0;5.5
2019-03-23 04:00;1949;0;0;2.4
2019-03-23 05:00;1950;0;0;1.7
2019-03-23 06:00;1951;0;9;4.2
2019-03-23 07:00;1952;0.416;26;6.6
2019-03-23 08:00;1953;1.621;206;11.9
2019-03-23 09:00;1954;2.658;390;14
2019-03-23 10:00;1955;3.445;609;16
2019-03-23 11:00;1956;3.728;807;18.4
2019-03-23 12:00;1957;3.916;777;19.7
2019-03-23 13:00;1958;3.763;690;20.5
2019-03-23 14:00;1959;3.359;628;21.5
2019-03-23 15:00;1960;2.87;451;21.8
2019-03-23 16:00;1961;2.266;367;22.1
2019-03-23 17:00;1962;1.467;458;21.8
2019-03-23 18:00;1963;0.333;208;20.2
2019-03-23 19:00;1964;0;21;17.3
2019-03-23 20:00;1965;0;0;15.3
2019-03-23 21:00;1966;0;0;14
2019-03-23 22:00;1967;0;0;11.2
2019-03-23 23:00;1968;0;0;10
2019-03-24 00:00;1969;0;0;10
2019-03-24 01:00;1970;0;0;7.5
2019-03-24 02:00;1971;0;0;7.9
2019-03-24 03:00;1972;0;0;8.4
2019-03-24 04:00;1973;0;0;8.7
2019-03-24 05:00;1974;0;0;6.7
2019-03-24 06:00;1975;0;3;5.6
2019-03-24 07:00;1976;0.332;20;7.5
2019-03-24 08:00;1977;1.465;121;11.1
2019-03-24 09:00;1978;2.629;355;13.8
2019-03-24 10:00;1979;3.423;496;17.3
2019-03-24 11:00;1980;3.817;616;18.8
2019-03-24 12:00;1981;4.11;710;20.9
2019-03-24 13:00;1982;4.062;779;22.4
2019-03-24 14:00;1983;3.799;921;22.9
2019-03-24 15:00;1984;3.293;810;23.9
2019-03-24 16:00;1985;2.514;644;23.6
2019-03-24 17:00;1986;1.458;436;23.6
2019-03-24 18:00;1987;0.33;212;22.3
2019-03-24 19:00;1988;0;27;19.3
2019-03-24 20:00;1989;0;0;17
2019-03-24 21:00;1990;0;0;12.5
2019-03-24 22:00;1991;0;0;11.4
2019-03-24 23:00;1992;0;0;10.3
2019-03-25 00:00;1993;0;0;10.3
2019-03-25 01:00;1994;0;0;8.4
2019-03-25 02:00;1995;0;0;8
2019-03-25 03:00;1996;0;0;8.2
2019-03-25 04:00;1997;0;0;6.3
2019-03-25 05:00;1998;0;0;5.6
2019-03-25 06:00;1999;0;12;4.9
2019-03-25 07:00;2000;0.431;30;7.9
2019-03-25 08:00;2001;1.664;212;11.5
2019-03-25 09:00;2002;2.733;438;14.1
2019-03-25 10:00;2003;3.478;649;16.7
2019-03-25 11:00;2004;3.934;819;19.1
2019-03-25 12:00;2005;4.137;928;20.5
2019-03-25 13:00;2006;4.112;968;21.7
2019-03-25 14:00;2007;3.886;934;22.7
2019-03-25 15:00;2008;3.363;822;23.7
2019-03-25 16:00;2009;2.551;654;23
2019-03-25 17:00;2010;1.494;440;22.7
2019-03-25 18:00;2011;0.353;208;21.1
2019-03-25 19:00;2012;0;25;17.5
2019-03-25 20:00;2013;0;0;13.8
2019-03-25 21:00;2014;0;0;12.6
2019-03-25 22:00;2015;0;0;12.2
2019-03-25 23:00;2016;0;0;10.3
2019-03-26 00:00;2017;0;0;10.5
2019-03-26 01:00;2018;0;0;9.6
2019-03-26 02:00;2019;0;0;8.2
2019-03-26 03:00;2020;0;0;7.3
2019-03-26 04:00;2021;0;0;7.2
2019-03-26 05:00;2022;0;0;7.3
2019-03-26 06:00;2023;0;16;6.8
2019-03-26 07:00;2024;0.397;30;8.8
2019-03-26 08:00;2025;1.47;82;11.9
2019-03-26 09:00;2026;2.379;257;13.6
2019-03-26 10:00;2027;2.986;268;15
2019-03-26 11:00;2028;3.585;361;16.5
2019-03-26 12:00;2029;3.954;653;18.8
2019-03-26 13:00;2030;3.903;862;21.2
2019-03-26 14:00;2031;3.342;880;22.5
2019-03-26 15:00;2032;2.218;695;23.7
2019-03-26 16:00;2033;1.457;530;23.2
2019-03-26 17:00;2034;0.744;325;22.4
2019-03-26 18:00;2035;0.131;76;21.4
2019-03-26 19:00;2036;0;15;19.4
2019-03-26 20:00;2037;0;0;17.5
2019-03-26 21:00;2038;0;0;16.2
2019-03-26 22:00;2039;0;0;16.7
2019-03-26 23:00;2040;0;0;16
2019-03-27 00:00;2041;0;0;15.3
2019-03-27 01:00;2042;0;0;13.8
2019-03-27 02:00;2043;0;0;12.7
2019-03-27 03:00;2044;0;0;12.2
2019-03-27 04:00;2045;0;0;12.4
2019-03-27 05:00;2046;0;0;10.2
2019-03-27 06:00;2047;0;16;10.2
2019-03-27 07:00;2048;0.269;25;11.7
2019-03-27 08:00;2049;1.159;192;15.2
2019-03-27 09:00;2050;2.269;417;17.6
2019-03-27 10:00;2051;3.096;627;19.7
2019-03-27 11:00;2052;3.606;753;21.9
2019-03-27 12:00;2053;3.812;789;24.4
2019-03-27 13:00;2054;3.737;924;26.9
2019-03-27 14:00;2055;3.292;909;28.2
2019-03-27 15:00;2056;2.321;740;28.7
2019-03-27 16:00;2057;1.448;605;28.4
2019-03-27 17:00;2058;0.794;376;27.3
2019-03-27 18:00;2059;0.169;93;25.3
2019-03-27 19:00;2060;0;9;23.1
2019-03-27 20:00;2061;0;0;21.6
2019-03-27 21:00;2062;0;0;21.1
2019-03-27 22:00;2063;0;0;19.1
2019-03-27 23:00;2064;0;0;17.5
2019-03-28 00:00;2065;0;0;16.3
2019-03-28 01:00;2066;0;0;15.3
2019-03-28 02:00;2067;0;0;14.6
2019-03-28 03:00;2068;0;0;13.5
2019-03-28 04:00;2069;0;0;12.8
2019-03-28 05:00;2070;0;0;13
2019-03-28 06:00;2071;0;1;12.5
2019-03-28 07:00;2072;0.227;15;12.5
2019-03-28 08:00;2073;1.029;87;14.3
2019-03-28 09:00;2074;2.055;281;16.4
2019-03-28 10:00;2075;2.945;638;20
2019-03-28 11:00;2076;3.461;793;23.5
2019-03-28 12:00;2077;3.69;792;26.4
2019-03-28 13:00;2078;3.715;901;27.4
2019-03-28 14:00;2079;3.518;518;27.9
2019-03-28 15:00;2080;2.977;420;28.6
2019-03-28 16:00;2081;2.22;517;29.5
2019-03-28 17:00;2082;1.253;506;28.1
2019-03-28 18:00;2083;0.334;214;26.1
2019-03-28 19:00;2084;0;29;22.3
2019-03-28 20:00;2085;0;0;19.3
2019-03-28 21:00;2086;0;0;19.4
2019-03-28 22:00;2087;0;0;15
2019-03-28 23:00;2088;0;0;16.2
2019-03-29 00:00;2089;0;0;15.3
2019-03-29 01:00;2090;0;0;15.2
2019-03-29 02:00;2091;0;0;13.4
2019-03-29 03:00;2092;0;0;11.9
2019-03-29 04:00;2093;0;0;10.4
2019-03-29 05:00;2094;0;0;11.1
2019-03-29 06:00;2095;0;11;9.4
2019-03-29 07:00;2096;0.452;40;12.6
2019-03-29 08:00;2097;1.646;233;16.7
2019-03-29 09:00;2098;2.682;463;19.7
2019-03-29 10:00;2099;3.436;675;21.4
2019-03-29 11:00;2100;3.915;848;24.1
2019-03-29 12:00;2101;4.133;957;26
2019-03-29 13:00;2102;4.104;994;27.3
2019-03-29 14:00;2103;3.836;952;28.7
2019-03-29 15:00;2104;3.308;840;29.4
2019-03-29 16:00;2105;2.508;667;28.9
2019-03-29 17:00;2106;1.429;451;27.8
2019-03-29 18:00;2107;0.385;226;25.8
2019-03-29 19:00;2108;0;33;22.2
2019-03-29 20:00;2109;0;0;20
2019-03-29 21:00;2110;0;0;20
2019-03-29 22:00;2111;0;0;19
2019-03-29 23:00;2112;0;0;17.8
2019-03-30 00:00;2113;0;0;14.9
2019-03-30 01:00;2114;0;0;12.9
2019-03-30 02:00;2115;0;0;8.8
2019-03-30 03:00;2116;0;0;7.8
2019-03-30 04:00;2117;0;0;7.3
2019-03-30 05:00;2118;0;0;6.6
2019-03-30 06:00;2119;0;15;5.9
2019-03-30 07:00;2120;0.382;43;5.8
2019-03-30 08:00;2121;1.425;97;7.7
2019-03-30 09:00;2122;2.487;151;8.7
2019-03-30 10:00;2123;3.338;260;9.7
2019-03-30 11:00;2124;3.908;437;10.6
2019-03-30 12:00;2125;4.172;466;12.1
2019-03-30 13:00;2126;4.101;460;12.1
2019-03-30 14:00;2127;3.765;364;12.1
2019-03-30 15:00;2128;3.173;465;12.7
2019-03-30 16:00;2129;2.325;191;12.4
2019-03-30 17:00;2130;1.328;179;11.7
2019-03-30 18:00;2131;0.351;57;10.5
2019-03-30 19:00;2132;0;2;9.7
2019-03-30 20:00;2133;0;0;8.7
2019-03-30 21:00;2134;0;0;7.7
2019-03-30 22:00;2135;0;0;6.7
2019-03-30 23:00;2136;0;0;5.2
2019-03-31 00:00;2137;0;0;4.3
2019-03-31 01:00;2138;0;0;3.5
2019-03-31 02:00;2139;0;0;1.5
2019-03-31 03:00;2140;0;0;1.9
2019-03-31 04:00;2141;0;0;1.4
2019-03-31 05:00;2142;0;0;1.3
2019-03-31 06:00;2143;0;6;1.1
2019-03-31 07:00;2144;0.301;54;2
2019-03-31 08:00;2145;1.194;139;4.3
2019-03-31 09:00;2146;2.231;196;5
2019-03-31 10:00;2147;3.055;307;6.4
2019-03-31 11:00;2148;3.79;386;7.9
2019-03-31 12:00;2149;4.129;406;9
2019-03-31 13:00;2150;4.026;490;10.1
2019-03-31 14:00;2151;3.568;575;11.1
2019-03-31 15:00;2152;2.788;484;11.7
2019-03-31 16:00;2153;1.881;476;11.4
2019-03-31 17:00;2154;0.932;353;11.4
2019-03-31 18:00;2155;0.247;68;10.7
2019-03-31 19:00;2156;0;0;9.1
2019-03-31 20:00;2157;0;0;8.4
2019-03-31 21:00;2158;0;0;7.3
2019-03-31 22:00;2159;0;0;6.8
2019-03-31 23:00;2160;0;0;5.8
